142224	5.0
142216	5.0
184677	5.0
184915	5.0
157917	5.0
142160	5.0
142138	5.0
157617	5.0
157615	5.0
185085	5.0
157579	5.0
185241	5.0
185263	5.0
271555	5.0
185291	5.0
266256	5.0
266250	5.0
185617	5.0
280184	5.0
157116	5.0
151373	5.0
185641	5.0
266196	5.0
276371	5.0
156954	5.0
185797	5.0
156738	5.0
279172	5.0
156603	5.0
185893	5.0
267612	5.0
185909	5.0
267626	5.0
185941	5.0
155996	5.0
151517	5.0
267646	5.0
186233	5.0
282409	5.0
186535	5.0
186625	5.0
155513	5.0
186867	5.0
266134	5.0
186989	5.0
187205	5.0
187609	5.0
151757	5.0
187731	5.0
141578	5.0
141575	5.0
151793	5.0
151854	5.0
151859	5.0
280298	5.0
187821	5.0
151863	5.0
271331	5.0
151865	5.0
151867	5.0
151869	5.0
151871	5.0
141483	5.0
188529	5.0
188547	5.0
152765	5.0
152763	5.0
152711	5.0
188685	5.0
152627	5.0
266084	5.0
151989	5.0
152559	5.0
188925	5.0
152226	5.0
273401	5.0
188927	5.0
282081	5.0
280364	5.0
266054	5.0
285971	5.0
282073	5.0
271246	5.0
282359	5.0
273141	5.0
280578	5.0
280580	5.0
280582	5.0
280584	5.0
280590	5.0
267652	5.0
189517	5.0
280594	5.0
283295	5.0
271166	5.0
280602	5.0
265776	5.0
141313	5.0
189587	5.0
265702	5.0
276567	5.0
141297	5.0
276569	5.0
280770	5.0
280768	5.0
280766	5.0
280764	5.0
271156	5.0
280760	5.0
280758	5.0
280756	5.0
282743	5.0
280752	5.0
286139	5.0
280748	5.0
280746	5.0
273489	5.0
280742	5.0
280740	5.0
280738	5.0
282021	5.0
280734	5.0
280732	5.0
282019	5.0
280728	5.0
280726	5.0
280722	5.0
280642	5.0
276703	5.0
276711	5.0
280710	5.0
280646	5.0
265438	5.0
270988	5.0
189683	5.0
286257	5.0
270966	5.0
190051	5.0
265096	5.0
265062	5.0
265044	5.0
264990	5.0
264654	5.0
286419	5.0
286473	5.0
264390	5.0
284983	5.0
264169	5.0
141141	5.0
286747	5.0
286749	5.0
286751	5.0
286753	5.0
286755	5.0
286779	5.0
141064	5.0
270900	5.0
284977	5.0
286925	5.0
286927	5.0
286935	5.0
286937	5.0
286939	5.0
263389	5.0
276819	5.0
286971	5.0
112990	5.0
286999	5.0
270814	5.0
190777	5.0
190785	5.0
287149	5.0
262795	5.0
262501	5.0
262481	5.0
190881	5.0
287247	5.0
273057	5.0
281220	5.0
287349	5.0
287353	5.0
287355	5.0
191107	5.0
191111	5.0
262057	5.0
262037	5.0
191123	5.0
287493	5.0
284971	5.0
287523	5.0
287611	5.0
261563	5.0
113755	5.0
276917	5.0
191539	5.0
191657	5.0
261313	5.0
191801	5.0
261195	5.0
140761	5.0
287845	5.0
191887	5.0
191923	5.0
287849	5.0
191973	5.0
287861	5.0
287967	5.0
270540	5.0
279086	5.0
192229	5.0
288131	5.0
192351	5.0
140463	5.0
281956	5.0
192415	5.0
192419	5.0
260273	5.0
288343	5.0
140377	5.0
260267	5.0
260259	5.0
260255	5.0
140369	5.0
260181	5.0
192661	5.0
288477	5.0
288483	5.0
192711	5.0
260057	5.0
192723	5.0
192827	5.0
288547	5.0
275215	5.0
259929	5.0
282815	5.0
140273	5.0
259641	5.0
146487	5.0
193047	5.0
259257	5.0
193055	5.0
270384	5.0
277032	5.0
115795	5.0
146489	5.0
259003	5.0
258991	5.0
258973	5.0
193077	5.0
193131	5.0
258817	5.0
258719	5.0
140192	5.0
288987	5.0
193257	5.0
258505	5.0
193309	5.0
258387	5.0
258273	5.0
267752	5.0
116108	5.0
258263	5.0
258261	5.0
140121	5.0
193435	5.0
258245	5.0
193443	5.0
289139	5.0
270306	5.0
258111	5.0
258105	5.0
193529	5.0
258087	5.0
258081	5.0
282817	5.0
193557	5.0
289249	5.0
289251	5.0
258077	5.0
258075	5.0
193727	5.0
139952	5.0
282537	5.0
258057	5.0
193735	5.0
174971	5.0
267826	5.0
258035	5.0
258017	5.0
258015	5.0
281246	5.0
258011	5.0
258009	5.0
257985	5.0
257983	5.0
257905	5.0
193795	5.0
289569	5.0
289583	5.0
193817	5.0
257777	5.0
257713	5.0
289749	5.0
257255	5.0
193964	5.0
194066	5.0
289775	5.0
256831	5.0
256747	5.0
289861	5.0
289865	5.0
256529	5.0
256463	5.0
256357	5.0
289929	5.0
194280	5.0
256141	5.0
194284	5.0
256101	5.0
289979	5.0
255951	5.0
194376	5.0
255743	5.0
255675	5.0
255017	5.0
274089	5.0
254909	5.0
194378	5.0
117656	5.0
110284	5.0
194434	5.0
194444	5.0
254803	5.0
281902	5.0
254666	5.0
139703	5.0
194484	5.0
254602	5.0
139661	5.0
254544	5.0
254534	5.0
254334	5.0
254162	5.0
254116	5.0
290313	5.0
290315	5.0
290323	5.0
253968	5.0
253946	5.0
290347	5.0
253840	5.0
253788	5.0
269980	5.0
267910	5.0
253566	5.0
194752	5.0
290503	5.0
283567	5.0
253510	5.0
253458	5.0
253292	5.0
253268	5.0
253134	5.0
194789	5.0
290597	5.0
252926	5.0
252924	5.0
139594	5.0
252642	5.0
252408	5.0
290807	5.0
290809	5.0
290811	5.0
290813	5.0
290815	5.0
290817	5.0
290819	5.0
290821	5.0
290823	5.0
194889	5.0
290825	5.0
290827	5.0
290829	5.0
194941	5.0
118818	5.0
290831	5.0
290832	5.0
290834	5.0
290836	5.0
290838	5.0
290840	5.0
290842	5.0
290844	5.0
290848	5.0
290850	5.0
290852	5.0
290854	5.0
290858	5.0
290860	5.0
290862	5.0
194961	5.0
290864	5.0
252112	5.0
290868	5.0
290874	5.0
290876	5.0
290878	5.0
290880	5.0
139565	5.0
290882	5.0
290884	5.0
290890	5.0
118995	5.0
290892	5.0
290894	5.0
290896	5.0
290898	5.0
251740	5.0
251718	5.0
290938	5.0
290940	5.0
290942	5.0
290944	5.0
290946	5.0
195003	5.0
290952	5.0
290954	5.0
139551	5.0
290956	5.0
290958	5.0
290960	5.0
290966	5.0
290970	5.0
290972	5.0
139547	5.0
290978	5.0
281876	5.0
290980	5.0
290982	5.0
290984	5.0
290986	5.0
290988	5.0
290990	5.0
290992	5.0
290994	5.0
290996	5.0
195211	5.0
290998	5.0
195215	5.0
269802	5.0
139491	5.0
139475	5.0
291008	5.0
251572	5.0
251566	5.0
267912	5.0
139473	5.0
291016	5.0
291018	5.0
291020	5.0
139453	5.0
291022	5.0
291024	5.0
291034	5.0
267914	5.0
291036	5.0
291040	5.0
291042	5.0
291044	5.0
291048	5.0
120204	5.0
291052	5.0
291054	5.0
291056	5.0
291060	5.0
269776	5.0
291062	5.0
291064	5.0
291066	5.0
291070	5.0
291072	5.0
291086	5.0
120303	5.0
251358	5.0
251222	5.0
291110	5.0
291112	5.0
139393	5.0
120418	5.0
291114	5.0
291116	5.0
251180	5.0
251166	5.0
251164	5.0
291126	5.0
291128	5.0
139367	5.0
120735	5.0
291132	5.0
139363	5.0
291134	5.0
195549	5.0
291138	5.0
251056	5.0
291142	5.0
291144	5.0
291146	5.0
291148	5.0
291150	5.0
291152	5.0
291154	5.0
291156	5.0
291158	5.0
291160	5.0
274409	5.0
250934	5.0
250932	5.0
291170	5.0
291174	5.0
250930	5.0
291180	5.0
291182	5.0
291190	5.0
291192	5.0
291194	5.0
291200	5.0
282531	5.0
291202	5.0
291204	5.0
139295	5.0
291206	5.0
291208	5.0
139289	5.0
250794	5.0
291218	5.0
291220	5.0
291224	5.0
291234	5.0
139279	5.0
195641	5.0
291236	5.0
291238	5.0
291242	5.0
267928	5.0
195699	5.0
291254	5.0
195759	5.0
291264	5.0
195799	5.0
291268	5.0
291270	5.0
291272	5.0
121511	5.0
291276	5.0
175003	5.0
269664	5.0
291296	5.0
281846	5.0
291298	5.0
139185	5.0
291300	5.0
291302	5.0
291304	5.0
291308	5.0
291310	5.0
291312	5.0
282565	5.0
291314	5.0
196131	5.0
291316	5.0
196229	5.0
121923	5.0
291320	5.0
291322	5.0
122005	5.0
291324	5.0
291328	5.0
92783	5.0
291332	5.0
291334	5.0
250492	5.0
250412	5.0
196551	5.0
291359	5.0
196621	5.0
291373	5.0
291377	5.0
291379	5.0
291381	5.0
196631	5.0
196787	5.0
272815	5.0
291417	5.0
283683	5.0
196959	5.0
197027	5.0
282857	5.0
175045	5.0
122649	5.0
197095	5.0
175047	5.0
249996	5.0
269504	5.0
291731	5.0
249670	5.0
249592	5.0
249476	5.0
197263	5.0
122768	5.0
86975	5.0
138984	5.0
249450	5.0
249436	5.0
269296	5.0
249336	5.0
291831	5.0
249262	5.0
138974	5.0
249142	5.0
249106	5.0
249052	5.0
197355	5.0
291975	5.0
291977	5.0
291981	5.0
248764	5.0
248742	5.0
282187	5.0
248740	5.0
248674	5.0
248640	5.0
197441	5.0
248544	5.0
292047	5.0
248524	5.0
292241	5.0
269294	5.0
248298	5.0
267934	5.0
248246	5.0
277580	5.0
197893	5.0
248218	5.0
281804	5.0
248126	5.0
138772	5.0
138734	5.0
103875	5.0
123415	5.0
123445	5.0
247778	5.0
247674	5.0
123541	5.0
277624	5.0
247586	5.0
198527	5.0
198529	5.0
198699	5.0
138554	5.0
138506	5.0
267940	5.0
269072	5.0
283889	5.0
247156	5.0
269042	5.0
247138	5.0
198755	5.0
247096	5.0
198841	5.0
247094	5.0
284753	5.0
124087	5.0
247034	5.0
198925	5.0
199103	5.0
246906	5.0
124174	5.0
246740	5.0
138312	5.0
283961	5.0
138280	5.0
246730	5.0
246728	5.0
199325	5.0
246624	5.0
268968	5.0
277798	5.0
175051	5.0
267948	5.0
124444	5.0
268960	5.0
246418	5.0
124482	5.0
246414	5.0
199484	5.0
173319	5.0
246292	5.0
138196	5.0
246192	5.0
246180	5.0
246168	5.0
138188	5.0
281708	5.0
246142	5.0
246138	5.0
199598	5.0
138142	5.0
245834	5.0
245758	5.0
268866	5.0
245632	5.0
199756	5.0
137998	5.0
245448	5.0
245436	5.0
245398	5.0
284741	5.0
268808	5.0
245294	5.0
137972	5.0
124849	5.0
245208	5.0
272369	5.0
124895	5.0
245148	5.0
124903	5.0
199916	5.0
245144	5.0
200016	5.0
200086	5.0
245118	5.0
273591	5.0
245100	5.0
284723	5.0
137849	5.0
244898	5.0
137805	5.0
244604	5.0
244220	5.0
243896	5.0
200296	5.0
243812	5.0
243774	5.0
243560	5.0
137769	5.0
243548	5.0
243490	5.0
243486	5.0
243484	5.0
200314	5.0
137743	5.0
200316	5.0
137731	5.0
200560	5.0
243482	5.0
243480	5.0
272621	5.0
200562	5.0
243138	5.0
242940	5.0
200664	5.0
137674	5.0
242650	5.0
242616	5.0
268650	5.0
137601	5.0
201006	5.0
242350	5.0
201150	5.0
284691	5.0
284109	5.0
242134	5.0
242056	5.0
137521	5.0
242026	5.0
268628	5.0
241938	5.0
241936	5.0
241926	5.0
201280	5.0
241912	5.0
201424	5.0
241718	5.0
137467	5.0
282973	5.0
201440	5.0
241618	5.0
175055	5.0
268568	5.0
241482	5.0
126116	5.0
137433	5.0
241426	5.0
137401	5.0
241334	5.0
31945	5.0
241308	5.0
201466	5.0
201468	5.0
201612	5.0
241260	5.0
241182	5.0
241174	5.0
241044	5.0
240972	5.0
240968	5.0
240966	5.0
240814	5.0
201781	5.0
240718	5.0
240448	5.0
240360	5.0
240154	5.0
137329	5.0
240094	5.0
240072	5.0
240070	5.0
240054	5.0
137313	5.0
239802	5.0
201869	5.0
137274	5.0
239646	5.0
281624	5.0
239620	5.0
239618	5.0
239614	5.0
239574	5.0
239152	5.0
239150	5.0
239146	5.0
201901	5.0
239140	5.0
239134	5.0
239130	5.0
239074	5.0
239062	5.0
238998	5.0
238794	5.0
238768	5.0
272619	5.0
238336	5.0
238162	5.0
238120	5.0
238116	5.0
238110	5.0
137222	5.0
238108	5.0
238034	5.0
175073	5.0
137194	5.0
237776	5.0
202175	5.0
137178	5.0
237470	5.0
268552	5.0
237466	5.0
175077	5.0
237368	5.0
237318	5.0
236831	5.0
236757	5.0
236743	5.0
236715	5.0
202367	5.0
137140	5.0
236287	5.0
268546	5.0
175083	5.0
127592	5.0
137078	5.0
137064	5.0
137058	5.0
235927	5.0
127648	5.0
235897	5.0
235879	5.0
127717	5.0
137052	5.0
235787	5.0
137050	5.0
137048	5.0
278764	5.0
235655	5.0
173251	5.0
235445	5.0
235437	5.0
235381	5.0
235165	5.0
275847	5.0
128045	5.0
137032	5.0
235059	5.0
234897	5.0
137018	5.0
202763	5.0
136998	5.0
136996	5.0
136992	5.0
202769	5.0
234089	5.0
233987	5.0
202936	5.0
233861	5.0
233707	5.0
233663	5.0
233641	5.0
233409	5.0
233331	5.0
233251	5.0
202950	5.0
232971	5.0
232949	5.0
232853	5.0
232745	5.0
232651	5.0
128713	5.0
278756	5.0
146676	5.0
232607	5.0
203238	5.0
136878	5.0
136876	5.0
232397	5.0
136872	5.0
136853	5.0
232329	5.0
284631	5.0
268488	5.0
268482	5.0
175085	5.0
175095	5.0
232043	5.0
282963	5.0
136802	5.0
268476	5.0
231789	5.0
231743	5.0
231731	5.0
136770	5.0
282535	5.0
231477	5.0
231289	5.0
231287	5.0
273571	5.0
136734	5.0
230995	5.0
136728	5.0
129070	5.0
136714	5.0
230547	5.0
230533	5.0
203882	5.0
230473	5.0
129223	5.0
203986	5.0
204012	5.0
230197	5.0
129356	5.0
229895	5.0
229411	5.0
281362	5.0
229011	5.0
204488	5.0
228813	5.0
278156	5.0
204984	5.0
129443	5.0
228559	5.0
204988	5.0
129482	5.0
228457	5.0
228431	5.0
228429	5.0
228425	5.0
228017	5.0
227953	5.0
205419	5.0
205455	5.0
227628	5.0
227612	5.0
205535	5.0
268470	5.0
227356	5.0
268468	5.0
205593	5.0
227300	5.0
227178	5.0
272599	5.0
227066	5.0
227026	5.0
226940	5.0
226938	5.0
173131	5.0
226832	5.0
226768	5.0
226766	5.0
206168	5.0
226764	5.0
226696	5.0
268462	5.0
226640	5.0
226356	5.0
226212	5.0
284241	5.0
226028	5.0
206781	5.0
225435	5.0
225429	5.0
268460	5.0
225403	5.0
225401	5.0
275667	5.0
225385	5.0
225381	5.0
225379	5.0
225327	5.0
225321	5.0
130263	5.0
225253	5.0
268458	5.0
225251	5.0
225245	5.0
225195	5.0
225155	5.0
225143	5.0
225047	5.0
207149	5.0
224929	5.0
224865	5.0
224567	5.0
224565	5.0
224563	5.0
224497	5.0
207191	5.0
207193	5.0
224445	5.0
207263	5.0
224433	5.0
224403	5.0
224274	5.0
224132	5.0
207495	5.0
224104	5.0
224006	5.0
224004	5.0
207499	5.0
223908	5.0
223600	5.0
223596	5.0
223522	5.0
223406	5.0
223338	5.0
223278	5.0
223113	5.0
207696	5.0
222995	5.0
222887	5.0
272549	5.0
222747	5.0
222717	5.0
222515	5.0
222376	5.0
222374	5.0
222280	5.0
208090	5.0
222151	5.0
208138	5.0
222057	5.0
221904	5.0
175101	5.0
221852	5.0
135338	5.0
221726	5.0
221710	5.0
131188	5.0
135310	5.0
221430	5.0
208349	5.0
221350	5.0
274625	5.0
221334	5.0
221082	5.0
208597	5.0
135232	5.0
220884	5.0
131628	5.0
135222	5.0
208629	5.0
220600	5.0
208797	5.0
268438	5.0
208867	5.0
131922	5.0
208927	5.0
220282	5.0
220258	5.0
284573	5.0
219533	5.0
219476	5.0
281502	5.0
284567	5.0
219212	5.0
219191	5.0
219031	5.0
219005	5.0
218889	5.0
209491	5.0
209639	5.0
278592	5.0
284319	5.0
218647	5.0
218609	5.0
209845	5.0
218541	5.0
218523	5.0
218509	5.0
218431	5.0
218423	5.0
218361	5.0
218357	5.0
268024	5.0
218257	5.0
218229	5.0
218225	5.0
218187	5.0
218095	5.0
218087	5.0
218001	5.0
210379	5.0
217965	5.0
217841	5.0
217839	5.0
217835	5.0
217809	5.0
217777	5.0
217759	5.0
210919	5.0
217747	5.0
210943	5.0
133013	5.0
217571	5.0
217531	5.0
284419	5.0
217509	5.0
133101	5.0
217487	5.0
210947	5.0
217447	5.0
217306	5.0
217302	5.0
217298	5.0
210979	5.0
217270	5.0
217166	5.0
217140	5.0
216789	5.0
133297	5.0
216751	5.0
216651	5.0
282935	5.0
134633	5.0
216597	5.0
133341	5.0
216563	5.0
211408	5.0
216420	5.0
216400	5.0
216372	5.0
284433	5.0
268114	5.0
211680	5.0
175173	5.0
215997	5.0
211748	5.0
215821	5.0
268090	5.0
215705	5.0
133626	5.0
268054	5.0
215461	5.0
215273	5.0
215237	5.0
268520	4.875
247466	4.857
196797	4.833
240466	4.833
189573	4.833
169554	4.833
179649	4.833
174409	4.833
199618	4.778
273815	4.75
227534	4.75
172151	4.75
251386	4.75
195889	4.75
284695	4.75
169346	4.75
218021	4.75
175709	4.75
137668	4.75
241486	4.75
179517	4.75
136874	4.75
214044	4.75
150612	4.75
271485	4.75
205741	4.75
181535	4.75
240826	4.75
251660	4.75
180121	4.75
280224	4.75
179607	4.75
285159	4.75
165315	4.75
230447	4.75
277236	4.75
183857	4.75
203443	4.75
255163	4.75
204038	4.75
203415	4.75
257119	4.75
166018	4.75
273813	4.75
264640	4.75
269224	4.75
257011	4.75
282595	4.75
79866	4.75
267650	4.75
285563	4.75
288941	4.75
267860	4.75
140633	4.75
215181	4.75
180651	4.75
217893	4.75
141149	4.75
214880	4.75
192251	4.75
270170	4.75
267878	4.75
143438	4.75
152495	4.75
172983	4.75
230325	4.75
281232	4.75
144208	4.75
179529	4.75
260471	4.75
222368	4.75
211750	4.75
245362	4.75
165321	4.75
184557	4.667
177903	4.667
254198	4.667
204304	4.667
215463	4.667
265836	4.667
184559	4.667
268456	4.667
228175	4.667
248222	4.667
56548	4.667
258553	4.667
201158	4.667
207904	4.667
260925	4.667
187695	4.667
266896	4.667
195333	4.667
193527	4.667
166320	4.667
171643	4.667
234209	4.667
209291	4.667
194212	4.667
168816	4.667
141470	4.667
106115	4.625
152145	4.625
189189	4.625
164787	4.625
168028	4.625
233167	4.6
209551	4.6
184597	4.6
165297	4.5
281590	4.5
243478	4.5
243318	4.5
129352	4.5
200628	4.5
279408	4.5
204414	4.5
252032	4.5
164867	4.5
179777	4.5
174275	4.5
218133	4.5
218119	4.5
229835	4.5
179945	4.5
229503	4.5
222003	4.5
282831	4.5
164509	4.5
290906	4.5
164278	4.5
180163	4.5
164109	4.5
180185	4.5
290912	4.5
221969	4.5
180307	4.5
204418	4.5
242506	4.5
242476	4.5
210983	4.5
228955	4.5
251658	4.5
281644	4.5
149314	4.5
228935	4.5
163442	4.5
279394	4.5
242306	4.5
180713	4.5
180767	4.5
242300	4.5
180777	4.5
180825	4.5
274191	4.5
162960	4.5
221860	4.5
162894	4.5
267986	4.5
272263	4.5
251656	4.5
279858	4.5
162748	4.5
272427	4.5
267384	4.5
242116	4.5
285107	4.5
129421	4.5
282991	4.5
181417	4.5
204922	4.5
242044	4.5
221846	4.5
282105	4.5
119593	4.5
228611	4.5
143137	4.5
162314	4.5
195025	4.5
162222	4.5
174137	4.5
228597	4.5
269880	4.5
268026	4.5
267460	4.5
278550	4.5
181599	4.5
181713	4.5
125920	4.5
221642	4.5
228543	4.5
228533	4.5
221640	4.5
161716	4.5
174553	4.5
149674	4.5
182717	4.5
268002	4.5
205164	4.5
182733	4.5
241624	4.5
267988	4.5
208172	4.5
218069	4.5
161141	4.5
274691	4.5
241544	4.5
160972	4.5
241542	4.5
142825	4.5
160800	4.5
183021	4.5
269790	4.5
149806	4.5
208183	4.5
241484	4.5
279288	4.5
183165	4.5
205277	4.5
251514	4.5
228291	4.5
119962	4.5
160466	4.5
272055	4.5
195379	4.5
160307	4.5
228245	4.5
160261	4.5
160229	4.5
241436	4.5
228179	4.5
149881	4.5
241382	4.5
129642	4.5
205293	4.5
273567	4.5
221458	4.5
183427	4.5
183545	4.5
279264	4.5
120232	4.5
136172	4.5
279250	4.5
142548	4.5
276289	4.5
201648	4.5
266456	4.5
241274	4.5
269772	4.5
227779	4.5
227721	4.5
183889	4.5
159141	4.5
271679	4.5
195437	4.5
284613	4.5
282173	4.5
241134	4.5
150369	4.5
274813	4.5
137335	4.5
205451	4.5
210291	4.5
280060	4.5
184149	4.5
216973	4.5
267990	4.5
240922	4.5
142380	4.5
273881	4.5
150635	4.5
158757	4.5
205469	4.5
184483	4.5
150718	4.5
227562	4.5
266404	4.5
279036	4.5
150780	4.5
150792	4.5
103633	4.5
251088	4.5
158165	4.5
184601	4.5
210345	4.5
184639	4.5
184821	4.5
268004	4.5
157965	4.5
284169	4.5
279210	4.5
201795	4.5
227408	4.5
266324	4.5
151048	4.5
285849	4.5
267992	4.5
227398	4.5
184969	4.5
151060	4.5
216971	4.5
221264	4.5
185203	4.5
280924	4.5
239826	4.5
157484	4.5
102672	4.5
268234	4.5
136050	4.5
151153	4.5
216955	4.5
137268	4.5
157320	4.5
239686	4.5
227176	4.5
185635	4.5
185637	4.5
220960	4.5
208615	4.5
185761	4.5
216265	4.5
185765	4.5
282423	4.5
156923	4.5
120917	4.5
282965	4.5
137254	4.5
156720	4.5
216259	4.5
279168	4.5
282987	4.5
250926	4.5
250924	4.5
220808	4.5
121039	4.5
274607	4.5
186017	4.5
155992	4.5
155858	4.5
155842	4.5
186063	4.5
155806	4.5
250900	4.5
239142	4.5
278680	4.5
186255	4.5
274047	4.5
195573	4.5
155555	4.5
137246	4.5
278348	4.5
155395	4.5
186823	4.5
280234	4.5
154882	4.5
239132	4.5
151651	4.5
208785	4.5
239096	4.5
187013	4.5
279102	4.5
220650	4.5
187477	4.5
266118	4.5
187513	4.5
250802	4.5
154300	4.5
272071	4.5
187671	4.5
206210	4.5
80193	4.5
210559	4.5
187765	4.5
153740	4.5
238996	4.5
268006	4.5
187783	4.5
187789	4.5
187791	4.5
153038	4.5
250650	4.5
153036	4.5
220554	4.5
137234	4.5
132948	4.5
238560	4.5
211053	4.5
187823	4.5
238234	4.5
250642	4.5
195693	4.5
238232	4.5
238224	4.5
195743	4.5
226548	4.5
152938	4.5
281210	4.5
250626	4.5
141436	4.5
226416	4.5
188569	4.5
201933	4.5
137226	4.5
188821	4.5
220498	4.5
152619	4.5
206425	4.5
188905	4.5
206459	4.5
238064	4.5
152397	4.5
238048	4.5
152240	4.5
220472	4.5
250602	4.5
201977	4.5
188945	4.5
273555	4.5
238032	4.5
280872	4.5
283263	4.5
266068	4.5
216679	4.5
285967	4.5
265946	4.5
280858	4.5
206467	4.5
265944	4.5
280852	4.5
273381	4.5
276441	4.5
121775	4.5
189287	4.5
220316	4.5
280544	4.5
282055	4.5
237752	4.5
278774	4.5
237742	4.5
215515	4.5
195975	4.5
271228	4.5
265894	4.5
282049	4.5
196013	4.5
283659	4.5
278772	4.5
237590	4.5
139142	4.5
225437	4.5
278770	4.5
265820	4.5
206787	4.5
282355	4.5
215369	4.5
175029	4.5
86077	4.5
211820	4.5
286111	4.5
196529	4.5
237374	4.5
225425	4.5
220198	4.5
274059	4.5
220158	4.5
267932	4.5
208931	4.5
269526	4.5
250376	4.5
250332	4.5
278766	4.5
133329	4.5
122218	4.5
202299	4.5
236371	4.5
206833	4.5
32976	4.5
219653	4.5
236339	4.5
196645	4.5
219645	4.5
283305	4.5
196821	4.5
219613	4.5
269506	4.5
271084	4.5
202441	4.5
139096	4.5
265482	4.5
202591	4.5
202635	4.5
280664	4.5
265424	4.5
291455	4.5
189615	4.5
96702	4.5
286209	4.5
286211	4.5
122571	4.5
286225	4.5
286229	4.5
265300	4.5
265266	4.5
196995	4.5
286259	4.5
197017	4.5
265182	4.5
202641	4.5
209129	4.5
197045	4.5
206859	4.5
264766	4.5
225301	4.5
209155	4.5
141207	4.5
264452	4.5
133017	4.5
291511	4.5
286495	4.5
190171	4.5
286523	4.5
190295	4.5
286525	4.5
264321	4.5
264301	4.5
286539	4.5
190341	4.5
291513	4.5
286603	4.5
286623	4.5
173387	4.5
286665	4.5
286667	4.5
264083	4.5
250012	4.5
107623	4.5
286715	4.5
190545	4.5
286745	4.5
197169	4.5
209193	4.5
291725	4.5
135129	4.5
249932	4.5
286757	4.5
286759	4.5
225247	4.5
286783	4.5
97872	4.5
291733	4.5
197247	4.5
286813	4.5
190641	4.5
286845	4.5
286869	4.5
263503	4.5
